"id","date","prcp","snwd","tavg","tmax","tmin","tobs","wesd","dapr","mdpr","snow","wesf","elevationMeter","latitude","name","datacoverage","GHCND_id","longitude","mountain"
"USS0016A10S",2018-03-17,0,3531,-2,45,-20,-20,12979,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-18,127,3607,-17,3,-37,-26,13106,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-19,127,3683,-23,3,-34,-32,13233,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-20,0,3632,-20,7,-37,-24,13233,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-21,25,3581,-1,69,-35,6,13259,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-22,305,3632,5,25,-48,-48,13564,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-23,229,3708,-46,-14,-78,-40,13792,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-24,457,4013,-47,-28,-72,-72,14300,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-25,76,3962,-52,-26,-86,-63,14351,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-26,76,3962,-51,-30,-85,-31,14453,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-27,279,4013,-14,10,-31,-28,14757,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-28,0,3988,-24,6,-51,-51,14732,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-29,25,3962,-18,26,-60,-6,14757,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-30,0,3912,0,36,-27,-27,14757,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-03-31,0,3886,-23,19,-51,-34,14732,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-01,203,4013,-33,-13,-56,-56,14961,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-02,51,4064,-60,-23,-78,-60,15011,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-03,51,4064,-48,-18,-75,-46,15037,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-04,25,4039,-24,12,-52,-15,15088,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-05,152,4064,0,38,-22,-22,15240,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-06,25,4039,-31,17,-73,3,15265,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-07,305,4140,1,11,-17,-3,15570,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-08,305,4267,0,11,-14,4,15926,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-09,76,4191,5,30,-10,7,16002,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-10,102,4166,17,37,-1,7,16713,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-11,102,4115,5,45,-13,8,16612,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-12,203,4343,-13,14,-34,-34,16891,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-13,25,4394,-22,3,-48,2,17120,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-14,127,4394,6,29,-6,6,17348,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-15,51,4369,16,60,-5,10,17628,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-16,330,4623,-10,14,-29,-29,18136,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-17,51,4674,-26,-4,-40,-37,18415,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-18,0,4572,-4,61,-46,-7,18440,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-19,279,4496,34,103,-7,23,18694,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-20,0,4420,40,97,-7,26,18771,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-21,0,4394,14,63,-23,-23,18694,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-22,0,4343,10,70,-41,-5,18567,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-23,0,4293,35,97,-13,15,18720,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-24,0,4242,65,137,12,68,18872,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-25,51,4140,87,134,49,61,18898,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-26,0,4064,105,156,50,102,18796,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-27,0,3988,120,168,87,100,18872,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-28,0,3937,28,100,14,16,18491,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-29,0,3861,20,62,4,10,18364,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-04-30,0,3835,25,68,9,15,18288,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-01,25,3835,31,78,8,9,18212,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-02,0,3759,54,107,7,47,18136,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-03,0,3708,83,131,34,71,18110,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-04,0,3632,96,139,69,69,17907,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-05,0,3556,87,144,54,83,17475,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-06,25,3454,110,161,62,65,17120,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-07,0,3327,74,100,59,73,16485,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-08,0,3277,97,154,66,83,16053,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-09,76,3200,64,99,39,39,15697,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-10,25,3175,29,64,9,11,15418,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-11,51,3124,53,91,10,61,15215,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-12,0,3023,99,145,59,101,14884,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-13,0,2946,121,173,85,98,14376,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-14,0,2870,140,194,91,115,13919,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-15,0,2769,149,202,106,129,13411,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-16,25,2667,117,158,71,71,12878,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-17,152,2591,67,93,44,47,12497,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-18,0,2515,53,76,36,36,12090,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-19,0,2438,63,101,30,69,11862,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-20,25,2388,105,152,56,84,11659,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-21,0,2311,117,174,78,100,11455,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-22,0,2210,138,192,95,112,11151,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-23,25,2108,125,194,74,85,10643,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-24,0,2007,111,153,78,106,10135,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-25,0,1905,128,164,100,106,9677,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-26,0,1829,100,134,70,70,9144,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-27,0,1727,112,163,52,99,8712,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-28,0,1626,128,172,90,109,8204,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-29,0,1549,90,118,55,55,7747,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-30,0,1499,62,112,30,46,7442,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-05-31,0,1473,57,91,23,25,7188,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-01,51,1448,31,52,18,45,7061,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-02,25,1372,88,140,41,91,6731,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-03,0,1245,126,175,78,85,6198,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-04,0,1168,73,102,53,57,5664,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-05,0,1118,75,117,43,61,5334,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-06,25,1067,103,157,41,97,5004,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-07,25,965,131,175,91,108,4572,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-08,0,838,125,165,69,89,4115,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-09,102,838,50,89,16,18,3759,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-10,102,762,10,28,-1,2,3734,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-11,51,813,17,60,-7,8,3708,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-12,25,762,57,100,-1,69,3505,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-13,0,711,90,127,62,62,3099,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-14,0,635,57,98,25,53,2794,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-15,51,610,79,116,44,69,2565,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-16,0,508,80,115,58,68,2108,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-17,0,356,100,140,64,92,1321,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-18,25,229,90,118,77,84,635,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-19,0,102,114,172,81,101,152,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-20,0,0,146,209,99,129,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-21,178,0,126,159,86,94,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-22,102,0,96,138,63,69,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-23,25,0,82,103,64,96,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-24,0,0,130,187,92,118,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-25,0,0,115,146,58,59,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-26,0,0,77,119,36,78,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-27,0,0,101,149,57,86,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-28,25,0,71,94,56,58,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-29,25,0,75,125,53,57,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-06-30,25,0,76,96,54,65,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-01,0,0,88,136,53,85,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-02,25,0,46,85,12,30,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-03,25,0,52,74,27,49,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-04,25,0,100,144,36,122,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-05,25,0,173,237,115,175,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-06,0,0,167,200,112,131,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-07,0,0,117,166,85,103,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-08,0,0,144,203,80,129,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-09,0,0,179,237,125,174,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-10,0,0,109,174,80,82,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-11,0,0,125,184,76,114,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-12,0,0,163,215,101,159,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-13,0,0,189,236,148,185,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-14,0,0,167,214,125,148,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-15,0,0,180,232,135,156,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-16,0,0,203,257,144,181,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-17,0,0,202,250,162,183,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-18,0,0,175,210,143,160,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-19,0,0,167,208,136,136,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
"USS0016A10S",2018-07-20,0,0,133,172,91,114,0,NA,NA,NA,NA,"1856.2","48.37","SCHWEITZER BASIN, ID US","0.9952","GHCND:USS0016A10S","-116.64","Schweitzer, Idaho, USA"
